Local time,Symbol,Ask,Bid,AskVolume,BidVolume
19.11.2019 14:11:38.439,Gas,561.51,560.61,0.0005,0.0005
19.11.2019 14:11:39.745,Gas,561.509,560.609,0.0003,0.0005
19.11.2019 14:11:42.126,Gas,561.629,560.729,0.0002,0.0005
19.11.2019 14:11:42.639,Gas,561.76,560.86,0.0005,0.0005
19.11.2019 14:12:04.015,Gas,561.879,560.979,0.0003,0.0005
19.11.2019 14:12:04.533,Gas,561.88,560.98,0.0005,0.0005
19.11.2019 14:12:07.103,Gas,561.76,560.86,0.0005,0.0005
19.11.2019 14:12:15.200,Gas,561.759,560.859,0.0005,0.0004
19.11.2019 14:12:15.946,Gas,561.76,560.86,0.0005,0.0005
19.11.2019 14:12:25.111,Gas,561.509,560.609,0.0005,0.0004
19.11.2019 14:12:27.455,Gas,561.51,560.61,0.0002,0.0005
19.11.2019 14:12:28.793,Gas,561.509,560.609,0.0005,0.0005
19.11.2019 14:13:00.283,Gas,561.76,560.86,0.0002,0.0005
19.11.2019 14:13:01.347,Gas,561.629,560.729,0.0005,0.0003
19.11.2019 14:13:02.609,Gas,561.759,560.859,0.0005,0.0005
19.11.2019 14:13:17.941,Gas,561.76,560.86,0.0005,0.0005
19.11.2019 14:13:20.618,Gas,561.759,560.859,0.0005,0.0004
19.11.2019 14:13:24.744,Gas,561.51,560.61,0.0005,0.0003
19.11.2019 14:13:28.420,Gas,561.76,560.86,0.0001,0.0005
19.11.2019 14:13:30.845,Gas,561.51,560.61,0.0005,0.0005
19.11.2019 14:13:31.803,Gas,561.509,560.609,0.0001,0.0005
19.11.2019 14:13:34.280,Gas,561.51,560.61,0.0005,0.0005
19.11.2019 14:13:35.168,Gas,561.759,560.859,0.0001,0.0005
19.11.2019 14:13:35.712,Gas,561.76,560.86,0.0005,0.0004
19.11.2019 14:13:36.253,Gas,561.759,560.859,0.0005,0.0005
19.11.2019 14:13:39.605,Gas,561.76,560.86,0.0002,0.0005
19.11.2019 14:13:40.311,Gas,561.759,560.859,0.0005,0.0005
19.11.2019 14:13:43.298,Gas,561.76,560.86,0.0003,0.0005
19.11.2019 14:13:44.315,Gas,561.759,560.859,0.0002,0.0005
19.11.2019 14:13:48.008,Gas,561.509,560.609,0.0005,0.0002
19.11.2019 14:13:48.715,Gas,561.51,560.61,0.0002,0.0005
19.11.2019 14:13:49.229,Gas,561.76,560.86,0.0003,0.0005
19.11.2019 14:13:50.427,Gas,561.51,560.61,0.0005,0.0003
19.11.2019 14:13:52.294,Gas,561.509,560.609,0.0005,0.0005
19.11.2019 14:13:57.424,Gas,561.76,560.86,0.0005,0.0005
19.11.2019 14:14:00.379,Gas,561.759,560.859,0.0005,0.0001
19.11.2019 14:14:05.234,Gas,561.63,560.73,0.0005,0.0001
19.11.2019 14:14:05.799,Gas,561.509,560.609,0.0005,0.0005
19.11.2019 14:14:12.367,Gas,561.629,560.729,0.0003,0.0005
19.11.2019 14:14:13.979,Gas,561.51,560.61,0.0005,0.0005
19.11.2019 14:14:16.422,Gas,561.76,560.86,0.0005,0.0005
19.11.2019 14:14:16.928,Gas,561.629,560.729,0.0005,0.0001
19.11.2019 14:14:21.657,Gas,561.759,560.859,0.0005,0.0005
19.11.2019 14:14:22.193,Gas,561.76,560.86,0.0005,0.0002
19.11.2019 14:14:46.402,Gas,561.759,560.859,0.0005,0.0002
19.11.2019 14:14:49.775,Gas,561.51,560.61,0.0005,0.0001
19.11.2019 14:14:50.363,Gas,561.509,560.609,0.0003,0.0005
19.11.2019 14:15:00.841,Gas,561.51,560.61,0.0005,0.0005
19.11.2019 14:15:05.666,Gas,561.63,560.73,0.0005,0.0005
19.11.2019 14:15:06.190,Gas,561.759,560.859,0.0005,0.0005
19.11.2019 14:15:19.741,Gas,561.879,560.979,0.0001,0.0005
19.11.2019 14:15:21.462,Gas,561.76,560.86,0.0005,0.0005
19.11.2019 14:15:24.313,Gas,561.759,560.859,0.0001,0.0005
19.11.2019 14:15:28.988,Gas,561.629,560.729,0.0005,0.0005
19.11.2019 14:15:29.533,Gas,561.509,560.609,0.0005,0.0005
19.11.2019 14:15:31.113,Gas,561.259,560.359,0.0001,0.0005
19.11.2019 14:15:33.803,Gas,561.51,560.61,0.0001,0.0005
19.11.2019 14:15:39.034,Gas,561.509,560.609,0.0002,0.0005
19.11.2019 14:15:45.030,Gas,561.259,560.359,0.0005,0.0005
19.11.2019 14:15:45.516,Gas,561.38,560.48,0.0001,0.0005
19.11.2019 14:15:46.026,Gas,561.26,560.36,0.0005,0.0005
19.11.2019 14:15:51.356,Gas,561.259,560.359,0.0001,0.0005
19.11.2019 14:15:51.885,Gas,561.26,560.36,0.0003,0.0005
19.11.2019 14:15:52.405,Gas,561.259,560.359,0.0001,0.0005
19.11.2019 14:16:01.535,Gas,561.26,560.36,0.0002,0.0005
19.11.2019 14:16:04.386,Gas,561.379,560.479,0.0005,0.0005
19.11.2019 14:16:05.628,Gas,561.26,560.36,0.0005,0.0005
19.11.2019 14:16:08.408,Gas,561.009,560.109,0.0005,0.0001
19.11.2019 14:16:09.345,Gas,561.26,560.36,0.0001,0.0005
19.11.2019 14:16:10.512,Gas,561.259,560.359,0.0005,0.0003
19.11.2019 14:16:13.044,Gas,561.26,560.36,0.0005,0.0005
19.11.2019 14:16:17.321,Gas,561.259,560.359,0.0005,0.0004
19.11.2019 14:16:18.101,Gas,561.129,560.229,0.0005,0.0002
19.11.2019 14:16:18.634,Gas,561.13,560.23,0.0005,0.0005
19.11.2019 14:16:19.145,Gas,561.259,560.359,0.0005,0.0002
19.11.2019 14:16:20.236,Gas,561.26,560.36,0.0005,0.0002
19.11.2019 14:16:20.745,Gas,561.259,560.359,0.0005,0.0005
19.11.2019 14:16:28.332,Gas,561.01,560.11,0.0005,0.0005
19.11.2019 14:16:30.307,Gas,561.009,560.109,0.0002,0.0005
19.11.2019 14:16:31.141,Gas,561.01,560.11,0.0005,0.0005
19.11.2019 14:16:32.655,Gas,561.259,560.359,0.0005,0.0005
19.11.2019 14:16:40.598,Gas,561.26,560.36,0.0003,0.0005
19.11.2019 14:16:41.424,Gas,561.259,560.359,0.0004,0.0005
19.11.2019 14:16:42.735,Gas,561.26,560.36,0.0005,0.0005
19.11.2019 14:16:43.983,Gas,561.259,560.359,0.0001,0.0005
19.11.2019 14:16:46.101,Gas,561.379,560.479,0.0005,0.0005
19.11.2019 14:16:46.619,Gas,561.51,560.61,0.0005,0.0005
19.11.2019 14:17:06.384,Gas,561.509,560.609,0.0002,0.0005
19.11.2019 14:17:12.740,Gas,561.51,560.61,0.0003,0.0005
19.11.2019 14:17:14.229,Gas,561.509,560.609,0.0002,0.0005
19.11.2019 14:17:15.285,Gas,561.76,560.86,0.0005,0.0001
19.11.2019 14:17:16.126,Gas,561.51,560.61,0.0005,0.0001
19.11.2019 14:17:18.838,Gas,561.509,560.609,0.0002,0.0005
19.11.2019 14:17:24.126,Gas,561.51,560.61,0.0003,0.0005
19.11.2019 14:17:32.260,Gas,561.509,560.609,0.0005,0.0005
19.11.2019 14:17:33.620,Gas,561.63,560.73,0.0004,0.0005
19.11.2019 14:17:34.450,Gas,561.51,560.61,0.0005,0.0005
19.11.2019 14:17:37.452,Gas,561.509,560.609,0.0004,0.0005
19.11.2019 14:17:37.979,Gas,561.51,560.61,0.0005,0.0005
19.11.2019 14:17:38.801,Gas,561.509,560.609,0.0003,0.0005
19.11.2019 14:17:51.274,Gas,561.629,560.729,0.0005,0.0005
19.11.2019 14:17:54.786,Gas,561.509,560.609,0.0005,0.0005
19.11.2019 14:17:55.366,Gas,561.51,560.61,0.0001,0.0005
19.11.2019 14:18:05.275,Gas,561.63,560.73,0.0005,0.0005
19.11.2019 14:18:08.865,Gas,561.76,560.86,0.0005,0.0005
19.11.2019 14:18:09.373,Gas,561.63,560.73,0.0005,0.0001
19.11.2019 14:18:12.206,Gas,561.759,560.859,0.0005,0.0005
19.11.2019 14:18:12.828,Gas,561.76,560.86,0.0005,0.0001
19.11.2019 14:18:13.534,Gas,561.629,560.729,0.0005,0.0001
19.11.2019 14:18:14.054,Gas,561.76,560.86,0.0005,0.0005
19.11.2019 14:18:15.106,Gas,561.629,560.729,0.0005,0.0001
19.11.2019 14:18:20.815,Gas,561.76,560.86,0.0005,0.0005
19.11.2019 14:18:21.320,Gas,561.63,560.73,0.0005,0.0002
19.11.2019 14:18:21.831,Gas,561.629,560.729,0.0005,0.0005
19.11.2019 14:18:23.549,Gas,561.509,560.609,0.0005,0.0005
19.11.2019 14:18:27.177,Gas,561.51,560.61,0.0001,0.0005
19.11.2019 14:18:30.807,Gas,561.76,560.86,0.0001,0.0005
19.11.2019 14:18:33.437,Gas,561.759,560.859,0.0005,0.0005
19.11.2019 14:18:47.543,Gas,561.509,560.609,0.0005,0.0001
19.11.2019 14:19:04.660,Gas,561.51,560.61,0.0003,0.0005
19.11.2019 14:19:05.294,Gas,561.509,560.609,0.0005,0.0005
19.11.2019 14:19:10.422,Gas,561.51,560.61,0.0004,0.0005
19.11.2019 14:19:11.133,Gas,561.509,560.609,0.0001,0.0005
19.11.2019 14:19:13.480,Gas,561.629,560.729,0.0001,0.0005
19.11.2019 14:19:14.107,Gas,561.76,560.86,0.0005,0.0005
19.11.2019 14:19:15.284,Gas,561.629,560.729,0.0005,0.0001
19.11.2019 14:19:15.836,Gas,561.63,560.73,0.0005,0.0005
19.11.2019 14:19:18.405,Gas,561.76,560.86,0.0005,0.0005
19.11.2019 14:19:18.953,Gas,561.63,560.73,0.0005,0.0001
19.11.2019 14:19:23.606,Gas,561.76,560.86,0.0005,0.0005
19.11.2019 14:19:25.298,Gas,561.759,560.859,0.0005,0.0005
19.11.2019 14:19:25.814,Gas,561.63,560.73,0.0005,0.0001
19.11.2019 14:19:26.421,Gas,561.629,560.729,0.0005,0.0005
19.11.2019 14:19:26.936,Gas,561.51,560.61,0.0005,0.0005
19.11.2019 14:19:54.740,Gas,561.509,560.609,0.0005,0.0002
19.11.2019 14:19:59.157,Gas,561.51,560.61,0.0005,0.0001
19.11.2019 14:20:00.314,Gas,561.509,560.609,0.0005,0.0005
19.11.2019 14:20:03.328,Gas,561.759,560.859,0.0004,0.0005
19.11.2019 14:20:03.874,Gas,561.76,560.86,0.0005,0.0002
19.11.2019 14:20:04.386,Gas,561.759,560.859,0.0005,0.0002
19.11.2019 14:20:08.011,Gas,561.76,560.86,0.0005,0.0003
19.11.2019 14:20:08.993,Gas,561.759,560.859,0.0005,0.0004
19.11.2019 14:20:12.152,Gas,561.76,560.86,0.0005,0.0003
19.11.2019 14:20:13.043,Gas,561.63,560.73,0.0005,0.0001
19.11.2019 14:20:14.366,Gas,561.51,560.61,0.0005,0.0005
19.11.2019 14:20:41.913,Gas,561.509,560.609,0.0004,0.0005
19.11.2019 14:20:43.157,Gas,561.51,560.61,0.0005,0.0005
19.11.2019 14:20:54.382,Gas,561.26,560.36,0.0005,0.0002
19.11.2019 14:20:56.965,Gas,561.51,560.61,0.0001,0.0005
19.11.2019 14:20:58.342,Gas,561.509,560.609,0.0005,0.0003
19.11.2019 14:21:12.809,Gas,561.51,560.61,0.0001,0.0005
19.11.2019 14:21:15.611,Gas,561.509,560.609,0.0005,0.0005
19.11.2019 14:21:34.971,Gas,561.51,560.61,0.0005,0.0005
19.11.2019 14:21:36.310,Gas,561.509,560.609,0.0003,0.0005
19.11.2019 14:21:37.596,Gas,561.759,560.859,0.0003,0.0005
19.11.2019 14:21:38.290,Gas,561.76,560.86,0.0005,0.0002
19.11.2019 14:21:39.013,Gas,561.759,560.859,0.0005,0.0003
19.11.2019 14:21:41.971,Gas,561.76,560.86,0.0005,0.0005
19.11.2019 14:21:45.035,Gas,561.509,560.609,0.0005,0.0005
19.11.2019 14:21:45.786,Gas,561.51,560.61,0.0002,0.0005
19.11.2019 14:21:46.293,Gas,561.509,560.609,0.0002,0.0005
19.11.2019 14:21:49.964,Gas,561.76,560.86,0.0002,0.0005
19.11.2019 14:21:50.511,Gas,561.63,560.73,0.0005,0.0001
19.11.2019 14:21:51.234,Gas,561.629,560.729,0.0005,0.0005
19.11.2019 14:21:52.278,Gas,561.51,560.61,0.0005,0.0005
19.11.2019 14:22:02.473,Gas,561.259,560.359,0.0005,0.0005
19.11.2019 14:22:12.407,Gas,561.509,560.609,0.0001,0.0005
19.11.2019 14:22:13.683,Gas,561.51,560.61,0.0005,0.0002
19.11.2019 14:22:14.198,Gas,561.509,560.609,0.0005,0.0005
19.11.2019 14:22:24.636,Gas,561.51,560.61,0.0002,0.0005
19.11.2019 14:22:26.898,Gas,561.509,560.609,0.0005,0.0005
19.11.2019 14:22:31.912,Gas,561.51,560.61,0.0005,0.0002
19.11.2019 14:22:33.828,Gas,561.509,560.609,0.0005,0.0003
19.11.2019 14:22:34.302,Gas,561.51,560.61,0.0005,0.0004
19.11.2019 14:22:34.981,Gas,561.509,560.609,0.0005,0.0005
19.11.2019 14:22:38.239,Gas,561.26,560.36,0.0005,0.0003
19.11.2019 14:22:39.031,Gas,561.259,560.359,0.0003,0.0005
19.11.2019 14:22:40.935,Gas,561.26,560.36,0.0002,0.0005
19.11.2019 14:22:46.317,Gas,561.51,560.61,0.0005,0.0005
19.11.2019 14:23:06.538,Gas,561.379,560.479,0.0005,0.0004
19.11.2019 14:23:08.836,Gas,561.259,560.359,0.0005,0.0005
19.11.2019 14:23:13.957,Gas,561.26,560.36,0.0004,0.0005
19.11.2019 14:23:14.466,Gas,561.509,560.609,0.0003,0.0005
19.11.2019 14:23:20.875,Gas,561.51,560.61,0.0004,0.0005
19.11.2019 14:23:21.516,Gas,561.509,560.609,0.0005,0.0005
19.11.2019 14:23:26.085,Gas,561.259,560.359,0.0005,0.0001
19.11.2019 14:23:26.601,Gas,561.26,560.36,0.0005,0.0005
19.11.2019 14:23:35.169,Gas,561.259,560.359,0.0004,0.0005
19.11.2019 14:23:36.898,Gas,561.38,560.48,0.0005,0.0005
19.11.2019 14:23:37.913,Gas,561.26,560.36,0.0005,0.0005
19.11.2019 14:23:38.931,Gas,561.259,560.359,0.0003,0.0005
19.11.2019 14:23:41.104,Gas,561.38,560.48,0.0002,0.0005
19.11.2019 14:23:41.621,Gas,561.26,560.36,0.0005,0.0005
19.11.2019 14:23:44.727,Gas,561.259,560.359,0.0001,0.0005
19.11.2019 14:23:48.741,Gas,561.509,560.609,0.0001,0.0005
19.11.2019 14:23:50.013,Gas,561.51,560.61,0.0005,0.0005
19.11.2019 14:23:54.252,Gas,561.26,560.36,0.0005,0.0005
19.11.2019 14:23:55.248,Gas,561.259,560.359,0.0002,0.0005
19.11.2019 14:23:55.759,Gas,561.509,560.609,0.0002,0.0005
19.11.2019 14:23:56.284,Gas,561.51,560.61,0.0005,0.0005
19.11.2019 14:24:02.062,Gas,561.509,560.609,0.0003,0.0005
19.11.2019 14:24:05.111,Gas,561.76,560.86,0.0001,0.0005
19.11.2019 14:24:05.707,Gas,561.759,560.859,0.0005,0.0005
19.11.2019 14:24:08.427,Gas,562.009,561.109,0.0005,0.0005
19.11.2019 14:24:11.931,Gas,562.01,561.11,0.0002,0.0005
19.11.2019 14:24:17.029,Gas,562.259,561.359,0.0005,0.0005
19.11.2019 14:24:18.604,Gas,562.009,561.109,0.0005,0.0005
19.11.2019 14:24:19.116,Gas,562.129,561.229,0.0001,0.0005
19.11.2019 14:24:19.636,Gas,562.26,561.36,0.0005,0.0005
19.11.2019 14:24:24.922,Gas,562.259,561.359,0.0005,0.0005
19.11.2019 14:24:25.422,Gas,562.26,561.36,0.0005,0.0004
19.11.2019 14:24:27.622,Gas,562.13,561.23,0.0005,0.0003
19.11.2019 14:24:28.187,Gas,562.259,561.359,0.0005,0.0005
19.11.2019 14:24:29.312,Gas,562.01,561.11,0.0005,0.0005
19.11.2019 14:24:32.705,Gas,561.76,560.86,0.0005,0.0002
19.11.2019 14:24:33.473,Gas,561.759,560.859,0.0005,0.0005
19.11.2019 14:24:35.600,Gas,561.76,560.86,0.0004,0.0005
19.11.2019 14:24:36.657,Gas,561.879,560.979,0.0003,0.0005
19.11.2019 14:24:37.537,Gas,561.76,560.86,0.0005,0.0005
19.11.2019 14:24:38.625,Gas,561.759,560.859,0.0003,0.0005
19.11.2019 14:24:39.150,Gas,561.76,560.86,0.0005,0.0005
19.11.2019 14:24:48.106,Gas,561.759,560.859,0.0003,0.0005
19.11.2019 14:24:48.711,Gas,561.76,560.86,0.0002,0.0005
19.11.2019 14:24:49.218,Gas,562.01,561.11,0.0005,0.0005
19.11.2019 14:24:52.236,Gas,562.009,561.109,0.0005,0.0005
19.11.2019 14:24:56.207,Gas,562.01,561.11,0.0005,0.0003
19.11.2019 14:24:57.808,Gas,562.009,561.109,0.0005,0.0005
19.11.2019 14:25:00.752,Gas,561.759,560.859,0.0005,0.0005
19.11.2019 14:25:01.329,Gas,561.76,560.86,0.0001,0.0005
19.11.2019 14:25:02.112,Gas,561.759,560.859,0.0002,0.0005
19.11.2019 14:25:02.620,Gas,561.76,560.86,0.0002,0.0005
19.11.2019 14:25:03.179,Gas,561.759,560.859,0.0001,0.0005
19.11.2019 14:25:03.745,Gas,561.76,560.86,0.0005,0.0005
19.11.2019 14:25:04.273,Gas,561.509,560.609,0.0005,0.0005
19.11.2019 14:25:04.813,Gas,561.51,560.61,0.0003,0.0005
19.11.2019 14:25:07.038,Gas,561.509,560.609,0.0005,0.0003
19.11.2019 14:25:07.706,Gas,561.51,560.61,0.0005,0.0005
19.11.2019 14:25:22.804,Gas,561.509,560.609,0.0005,0.0005
19.11.2019 14:25:37.622,Gas,561.759,560.859,0.0005,0.0005
19.11.2019 14:25:40.408,Gas,561.63,560.73,0.0005,0.0005
19.11.2019 14:25:41.005,Gas,561.759,560.859,0.0005,0.0005
19.11.2019 14:25:42.602,Gas,561.76,560.86,0.0005,0.0005
19.11.2019 14:25:43.116,Gas,561.63,560.73,0.0005,0.0005
19.11.2019 14:25:43.629,Gas,561.509,560.609,0.0005,0.0005
19.11.2019 14:25:47.276,Gas,561.51,560.61,0.0005,0.0001
19.11.2019 14:25:48.681,Gas,561.26,560.36,0.0005,0.0002
19.11.2019 14:25:50.517,Gas,561.259,560.359,0.0002,0.0005
19.11.2019 14:25:54.825,Gas,561.51,560.61,0.0003,0.0005
19.11.2019 14:25:55.329,Gas,561.509,560.609,0.0005,0.0003
19.11.2019 14:25:55.872,Gas,561.26,560.36,0.0005,0.0005
19.11.2019 14:26:01.918,Gas,561.259,560.359,0.0001,0.0005
19.11.2019 14:26:03.567,Gas,561.26,560.36,0.0002,0.0005
19.11.2019 14:26:04.075,Gas,561.259,560.359,0.0004,0.0005
19.11.2019 14:26:04.842,Gas,561.26,560.36,0.0005,0.0005
19.11.2019 14:26:16.014,Gas,561.259,560.359,0.0005,0.0003
19.11.2019 14:26:16.521,Gas,561.129,560.229,0.0005,0.0002
19.11.2019 14:26:17.028,Gas,561.26,560.36,0.0005,0.0005
19.11.2019 14:26:17.612,Gas,561.259,560.359,0.0005,0.0002
19.11.2019 14:26:18.221,Gas,561.26,560.36,0.0005,0.0003
19.11.2019 14:26:23.284,Gas,561.009,560.109,0.0005,0.0005
19.11.2019 14:26:26.210,Gas,561.01,560.11,0.0004,0.0005
19.11.2019 14:26:26.788,Gas,561.009,560.109,0.0005,0.0005
19.11.2019 14:26:29.571,Gas,561.129,560.229,0.0001,0.0005
19.11.2019 14:26:30.468,Gas,561.01,560.11,0.0005,0.0005
19.11.2019 14:26:35.873,Gas,561.009,560.109,0.0005,0.0005
19.11.2019 14:26:36.387,Gas,560.879,559.979,0.0005,0.0005
19.11.2019 14:26:36.899,Gas,560.759,559.859,0.0005,0.0005
19.11.2019 14:26:37.448,Gas,560.76,559.86,0.0001,0.0005
19.11.2019 14:26:40.069,Gas,560.759,559.859,0.0002,0.0005
19.11.2019 14:26:41.217,Gas,560.76,559.86,0.0001,0.0005
19.11.2019 14:26:42.951,Gas,560.88,559.98,0.0001,0.0005
19.11.2019 14:26:44.026,Gas,560.759,559.859,0.0005,0.0005
19.11.2019 14:26:44.544,Gas,560.879,559.979,0.0001,0.0005
19.11.2019 14:26:45.297,Gas,560.759,559.859,0.0005,0.0005
19.11.2019 14:26:45.907,Gas,560.76,559.86,0.0001,0.0005
19.11.2019 14:26:46.458,Gas,560.759,559.859,0.0005,0.0005
19.11.2019 14:26:54.065,Gas,560.76,559.86,0.0003,0.0005
19.11.2019 14:26:55.993,Gas,560.759,559.859,0.0003,0.0005
19.11.2019 14:26:57.147,Gas,560.76,559.86,0.0003,0.0005
19.11.2019 14:26:58.670,Gas,560.759,559.859,0.0002,0.0005
19.11.2019 14:26:59.813,Gas,560.76,559.86,0.0003,0.0005
19.11.2019 14:27:01.458,Gas,561.009,560.109,0.0005,0.0005
19.11.2019 14:27:08.200,Gas,561.259,560.359,0.0005,0.0005
19.11.2019 14:27:12.543,Gas,561.01,560.11,0.0005,0.0003
19.11.2019 14:27:13.065,Gas,561.009,560.109,0.0005,0.0005
19.11.2019 14:27:13.598,Gas,560.879,559.979,0.0005,0.0005
19.11.2019 14:27:14.122,Gas,560.76,559.86,0.0005,0.0005
19.11.2019 14:27:15.192,Gas,561.01,560.11,0.0005,0.0005
19.11.2019 14:27:15.745,Gas,560.759,559.859,0.0005,0.0001
19.11.2019 14:27:16.853,Gas,561.01,560.11,0.0003,0.0005
19.11.2019 14:27:18.510,Gas,560.88,559.98,0.0005,0.0005
19.11.2019 14:27:19.020,Gas,560.76,559.86,0.0005,0.0005
19.11.2019 14:27:20.940,Gas,560.759,559.859,0.0003,0.0005
19.11.2019 14:27:21.981,Gas,560.88,559.98,0.0005,0.0005
19.11.2019 14:27:22.611,Gas,561.01,560.11,0.0005,0.0005
19.11.2019 14:27:25.933,Gas,561.009,560.109,0.0005,0.0002
19.11.2019 14:27:26.505,Gas,560.759,559.859,0.0003,0.0005
19.11.2019 14:27:27.713,Gas,560.76,559.86,0.0001,0.0005
19.11.2019 14:27:29.256,Gas,560.759,559.859,0.0003,0.0005
19.11.2019 14:27:29.812,Gas,560.76,559.86,0.0005,0.0004
19.11.2019 14:27:30.329,Gas,560.759,559.859,0.0005,0.0005
19.11.2019 14:27:31.352,Gas,560.51,559.61,0.0001,0.0005
19.11.2019 14:27:31.887,Gas,560.759,559.859,0.0002,0.0005
19.11.2019 14:27:32.411,Gas,560.629,559.729,0.0005,0.0003
19.11.2019 14:27:33.148,Gas,560.76,559.86,0.0005,0.0005
19.11.2019 14:27:46.646,Gas,560.63,559.73,0.0005,0.0005
19.11.2019 14:27:47.154,Gas,560.76,559.86,0.0005,0.0005
19.11.2019 14:27:49.416,Gas,560.63,559.73,0.0005,0.0001
19.11.2019 14:27:49.929,Gas,560.51,559.61,0.0005,0.0005
19.11.2019 14:27:50.446,Gas,560.509,559.609,0.0002,0.0005
19.11.2019 14:27:52.379,Gas,560.629,559.729,0.0001,0.0005
19.11.2019 14:27:52.987,Gas,560.759,559.859,0.0005,0.0005
19.11.2019 14:27:55.841,Gas,560.88,559.98,0.0005,0.0005
19.11.2019 14:27:57.643,Gas,560.76,559.86,0.0005,0.0005
19.11.2019 14:27:58.152,Gas,560.879,559.979,0.0001,0.0005
19.11.2019 14:27:59.217,Gas,560.76,559.86,0.0005,0.0005
19.11.2019 14:28:03.413,Gas,560.629,559.729,0.0005,0.0003
19.11.2019 14:28:04.092,Gas,560.76,559.86,0.0005,0.0005
19.11.2019 14:28:06.282,Gas,560.759,559.859,0.0004,0.0005
19.11.2019 14:28:07.418,Gas,560.76,559.86,0.0001,0.0005
19.11.2019 14:28:08.699,Gas,560.879,559.979,0.0002,0.0005
19.11.2019 14:28:09.213,Gas,560.88,559.98,0.0005,0.0005
19.11.2019 14:28:10.362,Gas,560.76,559.86,0.0005,0.0005
19.11.2019 14:28:10.916,Gas,560.88,559.98,0.0001,0.0005
19.11.2019 14:28:11.475,Gas,561.009,560.109,0.0005,0.0005
19.11.2019 14:28:13.072,Gas,561.13,560.23,0.0005,0.0005
19.11.2019 14:28:13.582,Gas,561.26,560.36,0.0005,0.0005
19.11.2019 14:28:15.215,Gas,561.259,560.359,0.0005,0.0003
19.11.2019 14:28:15.716,Gas,561.13,560.23,0.0005,0.0002
19.11.2019 14:28:16.846,Gas,561.259,560.359,0.0005,0.0005
19.11.2019 14:28:17.544,Gas,561.26,560.36,0.0005,0.0001
19.11.2019 14:28:18.056,Gas,561.259,560.359,0.0005,0.0005
19.11.2019 14:28:19.138,Gas,561.01,560.11,0.0005,0.0005
19.11.2019 14:28:19.651,Gas,561.009,560.109,0.0001,0.0005
19.11.2019 14:28:20.736,Gas,561.01,560.11,0.0005,0.0005
19.11.2019 14:28:21.913,Gas,561.009,560.109,0.0003,0.0005
19.11.2019 14:28:24.208,Gas,561.01,560.11,0.0004,0.0005
19.11.2019 14:28:24.710,Gas,561.009,560.109,0.0005,0.0005
19.11.2019 14:28:28.621,Gas,561.01,560.11,0.0005,0.0005
19.11.2019 14:28:29.117,Gas,561.009,560.109,0.0005,0.0001
19.11.2019 14:28:29.634,Gas,561.01,560.11,0.0005,0.0001
19.11.2019 14:28:30.189,Gas,561.009,560.109,0.0005,0.0005
19.11.2019 14:28:35.509,Gas,561.01,560.11,0.0005,0.0002
19.11.2019 14:28:36.642,Gas,561.009,560.109,0.0005,0.0003
19.11.2019 14:28:40.769,Gas,560.759,559.859,0.0005,0.0003
19.11.2019 14:28:41.324,Gas,560.76,559.86,0.0002,0.0005
19.11.2019 14:28:42.026,Gas,560.759,559.859,0.0003,0.0005
19.11.2019 14:28:42.541,Gas,560.88,559.98,0.0001,0.0005
19.11.2019 14:28:43.094,Gas,560.76,559.86,0.0005,0.0005
19.11.2019 14:28:43.605,Gas,560.879,559.979,0.0002,0.0005
19.11.2019 14:28:45.191,Gas,560.759,559.859,0.0001,0.0005
19.11.2019 14:28:45.737,Gas,560.76,559.86,0.0005,0.0005
19.11.2019 14:28:46.286,Gas,560.759,559.859,0.0005,0.0002
19.11.2019 14:28:47.414,Gas,560.76,559.86,0.0005,0.0003
19.11.2019 14:28:49.032,Gas,560.759,559.859,0.0005,0.0005
19.11.2019 14:28:50.243,Gas,560.879,559.979,0.0005,0.0005
19.11.2019 14:28:52.101,Gas,560.76,559.86,0.0005,0.0005
19.11.2019 14:28:52.625,Gas,560.88,559.98,0.0001,0.0005
19.11.2019 14:28:53.134,Gas,561.01,560.11,0.0005,0.0005
19.11.2019 14:28:53.815,Gas,560.759,559.859,0.0005,0.0001
19.11.2019 14:28:54.807,Gas,560.76,559.86,0.0001,0.0005
19.11.2019 14:28:55.315,Gas,560.51,559.61,0.0005,0.0005
19.11.2019 14:28:59.647,Gas,560.509,559.609,0.0001,0.0005
19.11.2019 14:29:00.173,Gas,560.51,559.61,0.0005,0.0005
19.11.2019 14:29:02.330,Gas,560.509,559.609,0.0004,0.0005
19.11.2019 14:29:03.497,Gas,560.63,559.73,0.0002,0.0005
19.11.2019 14:29:04.209,Gas,560.759,559.859,0.0005,0.0005
19.11.2019 14:29:07.828,Gas,560.76,559.86,0.0005,0.0003
19.11.2019 14:29:09.407,Gas,560.759,559.859,0.0005,0.0003
19.11.2019 14:29:11.069,Gas,560.76,559.86,0.0005,0.0003
19.11.2019 14:29:12.326,Gas,560.759,559.859,0.0005,0.0005
19.11.2019 14:29:15.553,Gas,560.88,559.98,0.0001,0.0005
19.11.2019 14:29:16.038,Gas,560.76,559.86,0.0005,0.0005
19.11.2019 14:29:33.322,Gas,561.009,560.109,0.0005,0.0005
19.11.2019 14:29:33.827,Gas,560.759,559.859,0.0005,0.0001
19.11.2019 14:29:34.941,Gas,560.76,559.86,0.0001,0.0005
19.11.2019 14:29:35.512,Gas,561.009,560.109,0.0002,0.0005
